Healthcare_key,Facility_name,Bed_capacity,Medical_staff,Antimalarial_stock,Has_lab_facilities,Distance_to_communities
2401,District Hospital 2401,72,43,797,False,6.74
2402,District Hospital 2402,142,17,810,False,16.88
2403,Health Center 2403,54,50,447,False,2.16
2404,Community Clinic 2404,36,12,736,False,5.66
2405,District Hospital 2405,72,46,973,False,12.25
2406,Community Clinic 2406,115,40,312,False,28.7
2407,Community Clinic 2407,64,24,499,True,3.85
2408,District Hospital 2408,199,24,364,False,17.1
2409,District Hospital 2409,178,6,220,False,26.94
2410,Community Clinic 2410,32,47,222,True,19.52
2411,Community Clinic 2411,34,43,678,True,19.48
2412,District Hospital 2412,165,6,382,False,20.4
2413,Community Clinic 2413,71,50,168,False,16.68
2414,District Hospital 2414,105,38,230,True,13.27
2415,District Hospital 2415,123,26,521,True,12.9
2416,Health Center 2416,14,36,143,False,3.42
2417,Health Center 2417,29,29,662,True,26.19
2418,District Hospital 2418,84,30,262,False,29.69
2419,District Hospital 2419,23,42,942,True,6.92
2420,Community Clinic 2420,96,38,289,False,25.91
2421,Health Center 2421,184,35,945,False,16.89
2422,Health Center 2422,63,28,801,False,2.17
2423,District Hospital 2423,69,46,997,False,20.24
2424,Community Clinic 2424,39,18,699,False,19.6
2425,Health Center 2425,75,29,471,False,11.12
2426,District Hospital 2426,168,37,893,True,22.64
2427,District Hospital 2427,63,31,728,True,14.94
2428,Health Center 2428,16,13,394,False,17.17
2429,District Hospital 2429,95,6,110,True,5.66
2430,Health Center 2430,45,17,959,True,24.27
2431,District Hospital 2431,168,29,231,False,16.75
2432,District Hospital 2432,35,43,480,True,18.61
2433,Community Clinic 2433,28,30,873,True,19.98
2434,District Hospital 2434,45,19,484,False,14.28
2435,Community Clinic 2435,100,15,783,False,4.03
2436,District Hospital 2436,189,35,329,True,28.43
2437,Health Center 2437,148,45,976,False,24.78
2438,District Hospital 2438,112,26,802,False,2.12
2439,Community Clinic 2439,191,15,511,False,5.2
2440,District Hospital 2440,54,28,673,False,6.68
2441,Health Center 2441,24,48,878,False,18.34
2442,District Hospital 2442,109,24,111,False,3.88
2443,Community Clinic 2443,56,13,366,True,27.35
2444,Community Clinic 2444,32,31,562,True,7.59
2445,District Hospital 2445,194,22,287,False,3.08
2446,Health Center 2446,69,38,555,False,27.95
2447,District Hospital 2447,169,40,574,False,29.77
2448,Community Clinic 2448,176,47,308,True,14.18
2449,District Hospital 2449,75,40,309,True,26.52
2450,Community Clinic 2450,44,27,897,False,8.32
2451,Community Clinic 2451,166,35,527,False,21.35
2452,Community Clinic 2452,190,36,611,True,28.29
2453,District Hospital 2453,128,27,302,True,21.19
2454,Health Center 2454,20,41,436,False,21.02
2455,Community Clinic 2455,26,22,742,True,4.24
2456,Health Center 2456,42,27,486,True,16.51
2457,Health Center 2457,125,44,922,False,24.46
2458,Community Clinic 2458,163,14,821,True,11.94
2459,District Hospital 2459,186,13,785,True,14.47
2460,Health Center 2460,115,37,882,True,2.04
2461,Health Center 2461,189,28,271,False,25.76
2462,District Hospital 2462,12,48,572,False,28.1
2463,District Hospital 2463,166,43,626,False,27.17
2464,Community Clinic 2464,87,10,422,True,22.32
2465,Health Center 2465,67,19,128,True,8.69
2466,Community Clinic 2466,25,26,845,False,17.46
2467,District Hospital 2467,10,13,603,False,4.33
2468,Community Clinic 2468,165,17,150,False,18.87
2469,Health Center 2469,22,6,440,False,26.17
2470,Health Center 2470,145,26,894,True,19.69
2471,Health Center 2471,52,42,548,True,7.99
2472,Community Clinic 2472,133,11,502,False,29.31
2473,Health Center 2473,80,32,193,False,29.49
2474,Community Clinic 2474,67,46,422,True,24.88
2475,Health Center 2475,182,36,451,True,19.48
2476,Health Center 2476,185,32,518,False,0.53
2477,District Hospital 2477,192,23,546,False,5.93
2478,Community Clinic 2478,200,22,284,True,10.4
2479,District Hospital 2479,189,35,460,False,5.28
2480,Health Center 2480,132,43,411,True,15.63
2481,Community Clinic 2481,171,37,591,True,9.85
2482,Health Center 2482,180,21,363,True,1.33
2483,District Hospital 2483,72,29,202,False,29.21
2484,Health Center 2484,120,10,660,True,18.45
2485,Community Clinic 2485,46,25,440,False,3.06
2486,District Hospital 2486,161,48,479,True,6.47
2487,Community Clinic 2487,162,49,292,True,14.91
2488,District Hospital 2488,98,7,282,False,6.53
2489,District Hospital 2489,168,48,584,False,8.71
2490,District Hospital 2490,112,20,499,False,27.61
2491,District Hospital 2491,21,36,234,False,20.29
2492,Community Clinic 2492,128,47,140,False,21.38
2493,Community Clinic 2493,67,16,269,True,3.41
2494,District Hospital 2494,96,28,979,True,18.11
2495,Community Clinic 2495,92,21,174,False,26.73
2496,Community Clinic 2496,36,21,217,False,14.33
2497,Community Clinic 2497,164,38,619,False,22.05
2498,Community Clinic 2498,109,38,457,True,13.91
2499,Health Center 2499,155,40,263,False,7.99
2500,Health Center 2500,125,15,625,True,15.63
2501,Community Clinic 2501,127,36,554,True,21.94
2502,District Hospital 2502,17,10,378,False,20.82
2503,District Hospital 2503,36,46,810,True,7.52
2504,Health Center 2504,159,49,103,False,30.0
2505,Community Clinic 2505,61,36,827,True,26.92
2506,Health Center 2506,88,21,252,True,2.97
2507,Community Clinic 2507,126,16,902,False,7.35
2508,District Hospital 2508,121,31,933,False,12.99
2509,Health Center 2509,193,15,946,True,28.83
2510,District Hospital 2510,159,48,619,True,21.06
2511,Health Center 2511,58,5,712,True,19.68
2512,Community Clinic 2512,48,31,560,False,18.38
2513,Community Clinic 2513,148,36,685,False,22.35
2514,District Hospital 2514,189,6,355,False,5.26
2515,Community Clinic 2515,122,46,645,True,11.06
2516,Health Center 2516,106,16,411,False,19.29
2517,Community Clinic 2517,108,38,202,False,19.17
2518,Health Center 2518,28,18,518,True,13.71
2519,District Hospital 2519,69,8,867,False,6.82
2520,Health Center 2520,67,41,324,False,25.38
2521,Health Center 2521,12,36,179,False,28.2
2522,Health Center 2522,121,8,882,True,7.2
2523,District Hospital 2523,10,29,891,False,11.99
2524,District Hospital 2524,15,28,380,False,23.15
2525,Community Clinic 2525,181,13,578,True,17.74
2526,Community Clinic 2526,151,19,106,False,21.0
2527,Community Clinic 2527,165,10,626,False,9.91
2528,Community Clinic 2528,126,34,611,True,19.01
2529,Community Clinic 2529,15,26,481,True,12.26
2530,Health Center 2530,153,17,250,True,1.21
2531,District Hospital 2531,19,20,603,False,1.97
2532,District Hospital 2532,60,12,437,True,16.88
2533,District Hospital 2533,189,11,682,True,15.44
2534,Community Clinic 2534,85,14,230,False,19.12
2535,District Hospital 2535,51,7,972,True,2.29
2536,Community Clinic 2536,168,28,902,True,6.91
2537,Community Clinic 2537,117,19,996,True,28.68
2538,Community Clinic 2538,115,41,445,True,15.77
2539,Community Clinic 2539,45,26,402,True,20.03
2540,Health Center 2540,200,15,669,True,18.35
2541,District Hospital 2541,90,30,792,True,12.99
2542,Health Center 2542,131,9,942,False,20.23
2543,Health Center 2543,163,48,237,False,28.47
2544,Community Clinic 2544,160,15,184,True,12.11
2545,District Hospital 2545,99,22,537,True,19.9
2546,Community Clinic 2546,75,22,304,True,21.34
2547,Health Center 2547,173,8,500,True,24.71
2548,Community Clinic 2548,158,6,711,False,15.97
2549,District Hospital 2549,113,34,742,False,10.75
2550,Community Clinic 2550,49,13,273,True,2.96
2551,District Hospital 2551,72,20,176,False,4.39
2552,Community Clinic 2552,50,10,874,True,18.09
2553,District Hospital 2553,183,19,972,True,12.04
2554,Community Clinic 2554,129,29,900,True,21.65
2555,Community Clinic 2555,12,16,428,False,16.88
2556,Community Clinic 2556,133,28,192,False,9.51
2557,District Hospital 2557,91,47,461,True,9.18
2558,Community Clinic 2558,150,31,636,True,25.2
2559,District Hospital 2559,130,34,981,True,11.27
2560,District Hospital 2560,129,16,627,True,0.75
2561,Community Clinic 2561,157,30,977,False,9.38
2562,Community Clinic 2562,20,12,866,False,4.04
2563,Community Clinic 2563,109,33,667,True,9.04
2564,Health Center 2564,122,25,979,False,1.82
2565,Community Clinic 2565,44,38,703,False,28.34
2566,District Hospital 2566,87,35,848,False,11.55
2567,District Hospital 2567,61,7,615,False,6.43
2568,District Hospital 2568,130,9,343,True,13.43
2569,District Hospital 2569,174,23,687,False,17.96
2570,Community Clinic 2570,149,12,167,False,14.77
2571,District Hospital 2571,128,20,951,True,7.73
2572,Health Center 2572,21,20,166,True,16.62
2573,Community Clinic 2573,64,26,478,False,1.46
2574,District Hospital 2574,171,23,958,False,15.46
2575,Health Center 2575,61,30,159,False,2.43
2576,Health Center 2576,150,18,579,True,11.9
2577,District Hospital 2577,179,48,257,True,13.51
2578,Community Clinic 2578,130,13,642,True,8.11
2579,Community Clinic 2579,153,20,329,False,12.65
2580,Health Center 2580,19,37,231,True,26.77
2581,Community Clinic 2581,75,39,295,False,9.89
2582,Health Center 2582,124,38,978,True,11.38
2583,Health Center 2583,85,42,187,False,3.77
2584,Community Clinic 2584,17,21,127,False,29.38
2585,Community Clinic 2585,34,34,876,True,21.42
2586,District Hospital 2586,135,10,525,True,9.97
2587,District Hospital 2587,149,25,635,True,11.35
2588,Health Center 2588,185,21,441,False,11.93
2589,Health Center 2589,44,25,179,False,17.8
2590,Health Center 2590,98,40,471,False,15.62
2591,District Hospital 2591,86,50,273,False,11.43
2592,District Hospital 2592,136,29,310,False,19.13
2593,Health Center 2593,174,47,907,False,16.11
2594,Health Center 2594,43,34,895,True,11.36
2595,Health Center 2595,60,23,681,True,6.64
2596,Community Clinic 2596,199,10,877,True,23.15
2597,Community Clinic 2597,93,45,650,True,13.07
2598,District Hospital 2598,110,12,849,False,24.02
2599,District Hospital 2599,174,31,271,False,5.5
2600,District Hospital 2600,177,31,178,True,6.47
2601,Health Center 2601,48,31,824,False,17.69
2602,District Hospital 2602,11,46,763,False,2.23
2603,Health Center 2603,176,41,642,True,25.38
2604,Community Clinic 2604,20,31,414,True,13.3
2605,Community Clinic 2605,170,20,761,False,0.93
2606,District Hospital 2606,160,22,767,True,20.6
2607,Community Clinic 2607,189,12,852,False,18.31
2608,Community Clinic 2608,61,41,341,False,24.62
2609,District Hospital 2609,143,34,213,True,17.83
2610,Health Center 2610,151,8,523,True,15.34
2611,District Hospital 2611,189,12,463,True,6.6
2612,Health Center 2612,51,33,403,True,11.69
2613,Health Center 2613,25,41,154,False,1.1
2614,Community Clinic 2614,69,33,170,False,17.02
2615,Community Clinic 2615,43,15,892,True,4.97
2616,District Hospital 2616,148,28,285,True,25.95
2617,Health Center 2617,61,7,153,True,7.83
2618,Community Clinic 2618,188,22,417,True,10.98
2619,Health Center 2619,74,23,196,True,24.82
2620,Community Clinic 2620,88,8,487,False,18.25
2621,District Hospital 2621,42,39,401,True,26.82
2622,District Hospital 2622,182,26,510,False,11.33
2623,District Hospital 2623,46,32,884,True,14.75
2624,Community Clinic 2624,112,41,130,True,17.24
2625,Community Clinic 2625,154,29,410,False,9.19
2626,District Hospital 2626,27,22,640,True,16.79
2627,District Hospital 2627,123,39,562,False,25.52
2628,District Hospital 2628,88,36,651,True,24.11
2629,Health Center 2629,87,16,415,True,22.36
2630,Community Clinic 2630,120,21,384,True,29.2
2631,District Hospital 2631,88,16,549,False,9.68
2632,Health Center 2632,172,28,670,True,14.89
2633,Community Clinic 2633,14,9,144,True,25.55
2634,Health Center 2634,105,44,330,True,16.22
2635,Community Clinic 2635,42,11,714,True,13.31
2636,Health Center 2636,152,27,133,False,9.2
2637,Community Clinic 2637,124,33,753,True,10.43
2638,Community Clinic 2638,10,6,795,False,14.27
2639,Health Center 2639,147,49,688,False,27.1
2640,Community Clinic 2640,51,48,812,False,21.56
2641,Community Clinic 2641,168,34,535,False,15.82
2642,Health Center 2642,11,42,900,False,4.87
2643,Health Center 2643,83,48,865,False,15.63
2644,Community Clinic 2644,143,48,493,False,10.68
2645,Health Center 2645,132,30,981,True,22.91
2646,District Hospital 2646,83,18,292,True,23.52
2647,Health Center 2647,117,23,992,False,24.91
2648,Community Clinic 2648,154,35,268,True,17.52
2649,Community Clinic 2649,87,6,573,True,27.86
2650,Community Clinic 2650,19,11,478,True,12.48
2651,District Hospital 2651,186,36,339,True,14.61
2652,District Hospital 2652,188,12,715,True,19.03
2653,District Hospital 2653,185,25,941,True,9.5
2654,Community Clinic 2654,11,17,352,False,10.74
2655,Community Clinic 2655,195,49,752,False,18.12
2656,District Hospital 2656,159,25,569,True,24.26
2657,District Hospital 2657,54,40,507,True,11.57
2658,Health Center 2658,98,34,654,False,12.44
2659,District Hospital 2659,45,39,686,False,27.63
2660,Health Center 2660,28,42,708,True,4.57
2661,Health Center 2661,57,33,359,False,3.05
2662,Health Center 2662,109,48,711,True,10.19
2663,Health Center 2663,96,45,437,True,14.84
2664,District Hospital 2664,138,40,481,True,8.46
2665,Health Center 2665,66,49,283,False,29.17
2666,Community Clinic 2666,137,13,537,False,8.92
2667,Community Clinic 2667,119,8,137,True,28.12
2668,Health Center 2668,79,35,513,False,19.2
2669,District Hospital 2669,104,50,458,True,2.75
2670,Community Clinic 2670,36,19,706,False,15.2
2671,Community Clinic 2671,114,50,737,True,5.24
2672,Health Center 2672,188,9,268,True,7.74
2673,Community Clinic 2673,88,45,272,True,18.32
2674,District Hospital 2674,34,30,624,False,3.75
2675,District Hospital 2675,39,21,190,False,26.11
2676,Health Center 2676,44,20,652,True,12.78
2677,District Hospital 2677,90,5,820,True,17.58
2678,Community Clinic 2678,175,36,791,True,12.43
2679,Health Center 2679,48,46,347,True,2.95
2680,Health Center 2680,106,34,901,True,10.7
2681,District Hospital 2681,130,49,216,False,16.24
2682,Community Clinic 2682,116,50,107,False,16.7
2683,Community Clinic 2683,122,14,343,True,2.27
2684,Health Center 2684,55,24,816,False,26.8
2685,District Hospital 2685,61,9,416,False,24.39
2686,Health Center 2686,174,48,222,True,28.93
2687,District Hospital 2687,74,9,565,True,23.62
2688,Community Clinic 2688,158,15,342,False,25.59
2689,Community Clinic 2689,190,50,598,True,1.73
2690,Community Clinic 2690,111,13,748,False,17.77
2691,Community Clinic 2691,63,24,170,True,29.82
2692,District Hospital 2692,100,44,997,True,29.22
2693,Community Clinic 2693,19,20,256,False,8.26
2694,Community Clinic 2694,106,14,424,False,17.35
2695,District Hospital 2695,168,20,192,True,18.41
2696,District Hospital 2696,126,48,474,False,26.87
2697,Community Clinic 2697,184,30,414,False,26.51
2698,Community Clinic 2698,117,14,603,False,26.61
2699,Health Center 2699,53,39,656,False,9.85
2700,Health Center 2700,180,23,313,False,29.16
2701,District Hospital 2701,68,50,290,True,19.47
2702,Health Center 2702,160,25,761,True,8.04
2703,District Hospital 2703,110,40,405,True,7.13
2704,Community Clinic 2704,120,21,432,True,16.36
2705,Community Clinic 2705,116,48,912,False,10.25
2706,Community Clinic 2706,79,5,738,True,1.75
2707,Health Center 2707,172,22,271,True,13.98
2708,District Hospital 2708,132,5,586,False,8.36
2709,District Hospital 2709,168,34,197,True,7.67
2710,District Hospital 2710,80,28,748,True,20.75
2711,Health Center 2711,166,50,495,False,12.08
2712,Community Clinic 2712,151,46,779,False,21.86
2713,Health Center 2713,133,46,454,False,7.59
2714,District Hospital 2714,79,12,908,False,17.84
2715,Community Clinic 2715,153,42,272,False,11.63
2716,District Hospital 2716,131,5,510,True,27.76
2717,District Hospital 2717,140,33,423,True,20.04
2718,District Hospital 2718,79,42,854,True,3.59
2719,Community Clinic 2719,167,21,999,True,17.41
2720,Health Center 2720,82,17,537,True,14.02
2721,Community Clinic 2721,62,27,316,True,5.6
2722,Health Center 2722,158,29,149,True,6.39
2723,Health Center 2723,183,32,705,False,19.64
2724,Community Clinic 2724,171,44,354,True,23.97
2725,District Hospital 2725,176,11,538,True,26.4
2726,Community Clinic 2726,110,41,965,False,18.19
2727,Health Center 2727,123,18,752,True,4.07
2728,Community Clinic 2728,33,36,216,True,12.07
2729,District Hospital 2729,33,41,438,False,24.7
2730,Health Center 2730,166,47,538,False,25.49
2731,Health Center 2731,125,29,689,False,24.33
2732,Health Center 2732,18,32,344,True,29.05
2733,Health Center 2733,46,19,205,True,26.56
2734,District Hospital 2734,65,41,419,True,27.73
2735,District Hospital 2735,64,27,615,False,14.49
2736,District Hospital 2736,40,29,541,True,11.22
2737,Community Clinic 2737,82,44,745,False,5.46
2738,Community Clinic 2738,45,29,868,False,19.44
2739,Health Center 2739,56,17,377,True,4.28
2740,Community Clinic 2740,10,22,538,False,28.75
2741,Community Clinic 2741,102,29,331,False,23.95
2742,Community Clinic 2742,149,41,718,True,15.84
2743,District Hospital 2743,162,12,635,True,7.15
2744,Community Clinic 2744,81,34,867,True,7.43
2745,Health Center 2745,28,27,813,False,0.98
2746,Community Clinic 2746,78,11,720,True,19.83
2747,Community Clinic 2747,31,11,890,True,27.53
2748,Health Center 2748,142,29,113,True,3.98
2749,Health Center 2749,73,41,770,False,4.69
2750,Health Center 2750,71,5,826,True,7.75
2751,Health Center 2751,10,27,436,False,25.88
2752,Health Center 2752,118,18,117,False,15.86
2753,Health Center 2753,91,16,284,True,9.13
2754,Community Clinic 2754,100,16,786,False,25.46
2755,District Hospital 2755,62,24,114,True,13.34
2756,Health Center 2756,37,23,910,False,15.48
2757,Community Clinic 2757,102,5,708,True,17.16
2758,Health Center 2758,111,32,368,True,13.82
2759,District Hospital 2759,192,23,277,False,0.81
2760,Health Center 2760,132,22,532,False,10.98
2761,District Hospital 2761,169,14,729,False,19.4
2762,Health Center 2762,71,17,896,False,24.95
2763,Health Center 2763,89,48,909,False,8.8
2764,District Hospital 2764,22,9,107,False,8.35
2765,Health Center 2765,198,9,739,True,22.45
2766,Health Center 2766,135,30,222,False,5.68
2767,Health Center 2767,103,14,224,True,8.04
2768,Health Center 2768,27,44,895,False,17.76
2769,Health Center 2769,101,34,790,False,10.4
2770,Community Clinic 2770,147,37,210,True,12.24
2771,District Hospital 2771,88,47,370,False,3.91
2772,Health Center 2772,134,45,450,True,19.74
2773,District Hospital 2773,19,36,118,True,11.46
2774,District Hospital 2774,52,22,685,True,20.04
2775,District Hospital 2775,158,21,122,False,29.91
2776,Community Clinic 2776,26,49,332,False,8.88
2777,Health Center 2777,155,26,719,True,24.29
2778,District Hospital 2778,174,32,741,False,14.67
2779,Health Center 2779,177,32,792,True,13.27
2780,District Hospital 2780,160,39,159,True,18.26
2781,District Hospital 2781,138,37,876,True,4.9
2782,District Hospital 2782,11,49,487,True,9.79
2783,Health Center 2783,158,22,365,False,22.06
2784,Community Clinic 2784,126,50,107,False,16.77
2785,Health Center 2785,71,22,426,False,9.86
2786,District Hospital 2786,59,44,454,True,9.43
2787,Health Center 2787,18,37,159,False,22.56
2788,Community Clinic 2788,39,36,546,False,25.5
2789,Health Center 2789,35,31,531,True,24.52
2790,District Hospital 2790,50,20,326,True,17.01
2791,Health Center 2791,176,44,600,True,1.08
2792,Health Center 2792,27,18,230,True,26.19
2793,District Hospital 2793,117,25,352,False,22.12
2794,District Hospital 2794,76,37,966,False,11.12
2795,District Hospital 2795,107,34,684,True,8.32
2796,District Hospital 2796,56,20,233,True,29.24
2797,Health Center 2797,177,13,766,False,19.43
2798,District Hospital 2798,105,49,831,False,11.2
2799,District Hospital 2799,47,21,694,True,17.59
2800,Health Center 2800,141,16,455,False,18.94
2801,Health Center 2801,189,14,254,False,27.54
2802,District Hospital 2802,151,29,206,False,20.72
2803,District Hospital 2803,158,20,177,True,10.6
2804,District Hospital 2804,162,44,727,True,24.42
2805,District Hospital 2805,82,38,495,False,4.09
2806,District Hospital 2806,165,9,581,False,17.48
2807,District Hospital 2807,108,16,443,False,2.66
2808,District Hospital 2808,146,36,128,True,2.54
2809,District Hospital 2809,86,41,292,False,13.96
2810,Health Center 2810,59,33,158,False,4.64
2811,District Hospital 2811,11,26,177,True,26.4
2812,Community Clinic 2812,117,38,801,True,24.75
2813,Community Clinic 2813,79,9,493,True,28.31
2814,Community Clinic 2814,107,41,799,False,20.21
2815,Health Center 2815,180,10,219,False,4.95
2816,Health Center 2816,133,18,598,False,20.22
2817,District Hospital 2817,134,24,518,True,22.39
2818,Health Center 2818,41,37,818,True,5.19
2819,District Hospital 2819,28,7,189,False,5.55
2820,Community Clinic 2820,92,44,464,False,18.49
2821,Health Center 2821,109,24,349,False,22.24
2822,District Hospital 2822,128,49,528,True,14.49
2823,Community Clinic 2823,36,46,971,True,20.75
2824,District Hospital 2824,50,21,838,False,25.29
2825,Health Center 2825,26,20,521,False,27.89
2826,Health Center 2826,62,23,280,True,2.83
2827,Health Center 2827,107,10,835,True,12.39
2828,Community Clinic 2828,28,13,579,False,4.2
2829,Community Clinic 2829,162,47,869,False,8.06
2830,Health Center 2830,162,11,755,False,19.53
2831,Community Clinic 2831,174,24,542,True,21.55
2832,District Hospital 2832,181,19,854,False,29.1
2833,District Hospital 2833,51,14,122,True,9.6
2834,Health Center 2834,175,31,598,True,14.59
2835,Health Center 2835,120,41,606,True,4.98
2836,Health Center 2836,134,12,362,False,6.2
2837,District Hospital 2837,107,20,303,False,20.29
2838,Community Clinic 2838,62,20,481,False,19.81
2839,Health Center 2839,157,10,887,True,11.54
2840,Community Clinic 2840,52,39,897,True,8.05
2841,Community Clinic 2841,44,43,875,True,7.36
2842,Health Center 2842,13,6,299,False,29.8
2843,Community Clinic 2843,22,24,882,False,13.08
2844,District Hospital 2844,38,22,306,False,26.52
2845,Community Clinic 2845,155,48,315,True,16.14
2846,District Hospital 2846,55,29,765,False,29.67
2847,District Hospital 2847,142,37,579,True,14.95
2848,District Hospital 2848,134,31,195,True,3.39
2849,Health Center 2849,83,34,841,True,2.64
2850,Health Center 2850,122,28,387,True,6.49
2851,District Hospital 2851,194,36,975,False,10.28
2852,Community Clinic 2852,182,45,886,False,18.97
2853,Community Clinic 2853,106,29,102,True,8.09
2854,Community Clinic 2854,49,33,115,True,13.0
2855,Community Clinic 2855,70,7,835,True,12.94
2856,Community Clinic 2856,43,26,160,True,21.91
2857,Health Center 2857,154,34,363,False,6.48
2858,Health Center 2858,35,29,825,True,2.83
2859,Health Center 2859,50,46,455,False,5.12
2860,Community Clinic 2860,45,13,392,True,7.14
2861,Health Center 2861,98,15,464,True,28.08
2862,Health Center 2862,133,23,791,True,11.09
2863,Health Center 2863,166,44,960,False,3.33
2864,Health Center 2864,77,47,431,False,23.95
2865,Community Clinic 2865,88,35,709,False,20.73
2866,District Hospital 2866,115,24,250,True,11.0
2867,Health Center 2867,187,44,606,False,21.48
2868,District Hospital 2868,108,39,234,False,18.26
2869,District Hospital 2869,175,47,259,False,13.7
2870,District Hospital 2870,18,34,281,False,27.35
2871,District Hospital 2871,189,27,384,True,10.97
2872,District Hospital 2872,125,38,476,False,4.59
2873,Community Clinic 2873,130,32,104,False,29.3
2874,Health Center 2874,19,5,175,True,20.48
2875,Health Center 2875,61,28,735,False,14.19
2876,District Hospital 2876,174,14,328,True,29.89
2877,Community Clinic 2877,193,31,485,False,7.19
2878,District Hospital 2878,178,17,775,True,18.24
2879,Health Center 2879,141,41,713,True,11.98
2880,Community Clinic 2880,56,26,807,False,3.33
2881,Health Center 2881,36,21,251,True,20.6
2882,Health Center 2882,14,48,159,True,1.28
2883,Health Center 2883,172,48,280,False,22.47
2884,District Hospital 2884,55,48,761,False,1.97
2885,Health Center 2885,91,36,840,True,21.54
2886,Health Center 2886,66,9,379,False,13.25
2887,District Hospital 2887,176,28,744,True,6.75
2888,Community Clinic 2888,14,5,432,False,2.81
2889,District Hospital 2889,78,19,741,False,4.61
2890,District Hospital 2890,12,35,956,True,4.51
2891,Community Clinic 2891,182,11,721,False,6.2
2892,District Hospital 2892,88,41,436,True,12.45
2893,District Hospital 2893,103,31,167,True,27.61
2894,Community Clinic 2894,61,6,906,False,3.04
2895,District Hospital 2895,88,11,181,False,18.6
2896,Health Center 2896,125,32,361,True,2.26
2897,Community Clinic 2897,166,36,529,False,19.23
2898,Health Center 2898,13,12,578,False,7.77
2899,Community Clinic 2899,153,40,274,False,1.53
2900,Community Clinic 2900,42,31,841,False,12.0
2901,Health Center 2901,187,36,660,False,23.57
2902,District Hospital 2902,37,16,411,False,9.3
2903,Health Center 2903,29,32,409,False,8.15
2904,Health Center 2904,16,11,476,True,16.41
2905,Health Center 2905,12,11,215,False,15.95
2906,Health Center 2906,199,16,977,False,15.52
2907,Health Center 2907,152,41,433,True,8.4
2908,Community Clinic 2908,176,17,180,True,20.61
2909,Health Center 2909,142,25,138,True,15.48
2910,Community Clinic 2910,27,15,543,True,19.26
2911,Health Center 2911,24,35,207,True,9.33
2912,District Hospital 2912,27,30,992,True,13.2
2913,Community Clinic 2913,143,22,584,False,24.55
2914,District Hospital 2914,138,45,844,False,21.24
2915,Community Clinic 2915,122,25,903,True,26.01
2916,Community Clinic 2916,37,35,132,False,8.44
2917,Health Center 2917,176,11,818,True,17.05
2918,District Hospital 2918,124,15,843,False,20.92
2919,Community Clinic 2919,61,39,418,True,20.6
2920,Health Center 2920,78,9,402,False,23.33
2921,Community Clinic 2921,150,6,855,True,1.86
2922,District Hospital 2922,141,26,484,True,23.17
2923,District Hospital 2923,41,29,921,False,7.43
2924,District Hospital 2924,138,36,786,False,5.15
2925,District Hospital 2925,112,31,795,True,0.57
2926,District Hospital 2926,156,40,734,True,23.9
2927,Health Center 2927,33,38,589,True,24.51
2928,District Hospital 2928,38,23,739,True,5.81
2929,Health Center 2929,192,30,771,True,7.8
2930,District Hospital 2930,64,36,474,True,4.75
2931,Community Clinic 2931,148,23,294,False,18.85
2932,Community Clinic 2932,118,15,165,True,20.7
2933,Health Center 2933,156,27,207,True,6.73
2934,District Hospital 2934,114,39,462,True,22.6
2935,Health Center 2935,17,25,935,False,21.75
2936,Community Clinic 2936,141,40,960,False,7.72
2937,Community Clinic 2937,61,16,813,True,5.48
2938,Community Clinic 2938,105,26,664,False,26.99
2939,Community Clinic 2939,179,16,175,False,23.9
2940,Health Center 2940,174,39,704,True,22.36
2941,Community Clinic 2941,135,42,245,True,17.85
2942,District Hospital 2942,78,33,202,True,8.14
2943,Community Clinic 2943,55,34,423,True,19.66
2944,District Hospital 2944,196,16,965,True,19.79
2945,District Hospital 2945,198,44,295,False,22.06
2946,Community Clinic 2946,32,16,713,True,25.39
2947,Community Clinic 2947,43,29,732,False,21.7
2948,District Hospital 2948,103,17,757,True,11.89
2949,District Hospital 2949,188,35,156,True,11.22
2950,Community Clinic 2950,190,38,999,False,19.08
2951,Health Center 2951,163,11,418,True,24.38
2952,Health Center 2952,154,10,678,True,16.87
2953,Community Clinic 2953,89,31,785,True,11.1
2954,Health Center 2954,157,33,990,False,21.62
2955,Health Center 2955,96,44,101,False,18.65
2956,Community Clinic 2956,171,44,693,True,22.62
2957,District Hospital 2957,148,15,814,False,7.78
2958,Community Clinic 2958,55,22,771,True,15.66
2959,Community Clinic 2959,100,37,640,False,23.8
2960,District Hospital 2960,187,49,888,True,26.93
2961,Community Clinic 2961,57,44,928,True,3.92
2962,District Hospital 2962,72,34,375,False,3.27
2963,Health Center 2963,41,24,553,False,2.16
2964,Health Center 2964,83,27,456,False,25.48
2965,Community Clinic 2965,88,25,520,True,13.93
2966,Health Center 2966,132,41,212,True,27.97
2967,Health Center 2967,75,22,480,False,8.27
2968,District Hospital 2968,27,22,846,False,3.01
2969,Health Center 2969,142,40,255,True,26.97
2970,District Hospital 2970,132,38,518,False,25.13
2971,Health Center 2971,65,32,934,True,2.6
2972,Health Center 2972,49,16,523,True,7.69
2973,Community Clinic 2973,70,11,947,True,14.17
2974,Health Center 2974,10,32,192,False,21.51
2975,Community Clinic 2975,153,38,462,False,25.76
2976,Health Center 2976,136,33,607,False,29.92
2977,Health Center 2977,151,49,867,True,14.56
2978,Community Clinic 2978,167,45,728,False,2.72
2979,District Hospital 2979,37,32,305,False,6.02
2980,Community Clinic 2980,119,46,878,True,26.07
