Weather_key,Temperature,Humidity,Rainfall,Wind_speed,Weather_pattern
2339,34.86,84.86,139.91,7.89,Cloudy
2340,20.15,81.27,91.71,7.96,Rainy
2341,29.32,65.91,142.07,15.34,Rainy
2342,29.51,65.24,256.73,12.4,Sunny
2343,32.13,62.81,243.06,19.25,Stormy
2344,23.21,79.14,214.44,12.54,Sunny
2345,34.74,88.1,250.49,18.04,Cloudy
2346,27.18,82.88,157.73,2.77,Cloudy
2347,30.97,72.29,90.72,4.53,Stormy
2348,29.68,93.0,117.69,9.39,Cloudy
2349,29.73,73.08,237.28,9.62,Rainy
2350,28.88,87.05,70.08,16.32,Rainy
2351,33.72,83.91,167.09,4.7,Cloudy
2352,31.7,75.03,297.53,12.43,Sunny
2353,20.92,73.96,32.56,5.14,Sunny
2354,30.52,80.62,85.04,0.77,Stormy
2355,32.0,78.9,253.89,19.13,Rainy
2356,29.47,89.53,79.04,12.46,Stormy
2357,28.45,93.42,154.41,15.2,Rainy
2358,26.75,75.76,139.47,13.68,Cloudy
2359,30.18,78.19,48.68,10.11,Cloudy
2360,31.47,75.88,260.23,1.98,Stormy
2361,23.2,90.87,212.03,4.32,Rainy
2362,23.68,69.07,197.97,19.67,Stormy
2363,33.64,90.25,130.88,16.06,Sunny
2364,26.94,75.97,205.18,17.91,Rainy
2365,32.49,84.49,103.95,10.82,Cloudy
2366,29.05,82.97,224.78,1.27,Cloudy
2367,31.93,67.86,236.32,13.78,Rainy
2368,28.3,93.61,169.47,11.88,Rainy
2369,34.8,74.87,277.18,0.64,Cloudy
2370,32.67,90.43,97.05,18.58,Rainy
2371,33.05,60.95,265.2,15.94,Rainy
2372,33.42,84.48,234.54,13.69,Cloudy
2373,26.17,75.04,73.44,17.61,Cloudy
2374,29.04,90.99,164.31,2.07,Sunny
2375,26.25,87.58,8.49,2.29,Cloudy
2376,23.54,73.79,268.76,10.74,Stormy
2377,31.29,83.23,223.03,0.73,Sunny
2378,22.93,93.92,38.83,1.43,Sunny
2379,34.07,77.16,193.39,18.3,Rainy
2380,25.84,72.85,34.9,2.64,Rainy
2381,27.71,76.33,213.18,16.42,Stormy
2382,23.38,82.32,145.46,6.55,Stormy
2383,21.63,84.46,76.87,6.52,Cloudy
2384,34.62,71.94,15.57,11.58,Rainy
2385,25.72,83.11,219.41,9.16,Sunny
2386,25.34,78.9,246.7,8.52,Cloudy
2387,25.8,77.18,81.28,19.39,Cloudy
2388,33.25,70.54,54.19,0.19,Sunny
2389,28.34,88.19,74.37,17.92,Sunny
2390,23.07,60.99,121.24,4.04,Cloudy
2391,34.78,60.63,6.49,8.64,Rainy
2392,25.47,93.22,55.19,7.99,Sunny
2393,29.17,66.15,120.84,11.67,Rainy
2394,27.84,82.68,65.03,19.14,Stormy
2395,20.24,78.37,112.95,16.28,Stormy
2396,20.94,66.52,218.18,8.32,Stormy
2397,29.85,71.59,234.84,5.55,Sunny
2398,29.0,80.59,48.71,14.35,Sunny
2399,30.67,76.72,83.98,9.76,Stormy
2400,25.81,68.07,200.04,6.47,Cloudy
2401,20.03,73.36,76.62,0.35,Rainy
2402,27.45,70.83,297.68,3.65,Rainy
2403,32.39,93.67,288.27,5.29,Stormy
2404,33.73,66.16,0.49,3.87,Stormy
2405,28.33,70.45,62.61,8.33,Cloudy
2406,22.06,65.91,277.3,12.44,Stormy
2407,28.83,68.82,98.03,14.66,Rainy
2408,27.26,69.26,159.39,5.6,Rainy
2409,26.27,67.64,259.07,15.51,Rainy
2410,26.78,84.5,170.4,15.66,Stormy
2411,30.45,84.44,239.7,11.63,Stormy
2412,23.53,94.62,276.28,16.1,Stormy
2413,34.45,63.0,219.5,9.8,Stormy
2414,28.69,64.71,21.47,12.29,Sunny
2415,25.77,61.58,240.56,5.18,Stormy
2416,29.79,75.8,199.56,2.48,Sunny
2417,30.69,71.78,109.07,15.19,Sunny
2418,28.41,79.5,45.0,12.62,Rainy
2419,34.44,65.08,168.87,10.55,Sunny
2420,24.26,87.36,282.79,4.72,Cloudy
2421,31.35,68.41,130.84,5.98,Rainy
2422,25.88,79.91,156.12,11.73,Cloudy
2423,30.36,73.1,186.83,18.83,Cloudy
2424,30.28,79.46,288.85,11.27,Rainy
2425,33.37,78.52,42.92,16.6,Rainy
2426,23.07,79.02,163.59,15.16,Stormy
2427,21.98,77.34,217.54,17.39,Rainy
2428,32.96,60.11,107.49,11.31,Rainy
2429,25.04,62.07,197.9,9.78,Rainy
2430,33.81,92.81,236.65,11.15,Sunny
2431,22.16,94.0,196.19,0.79,Stormy
2432,30.12,75.78,142.67,13.85,Cloudy
2433,26.38,74.4,77.74,14.65,Sunny
2434,22.97,87.12,208.29,5.45,Sunny
2435,27.59,89.36,131.12,5.25,Cloudy
2436,21.76,72.6,218.66,14.39,Rainy
2437,31.13,85.08,117.29,18.06,Cloudy
2438,22.75,66.99,75.61,19.65,Sunny
2439,22.85,75.39,25.16,17.28,Rainy
2440,25.38,61.12,295.48,10.77,Sunny
2441,33.48,79.9,79.6,0.98,Rainy
2442,23.93,62.57,119.74,8.09,Stormy
2443,22.54,88.82,138.07,2.3,Sunny
2444,30.22,83.72,159.71,12.44,Sunny
2445,31.16,71.64,155.16,18.52,Sunny
2446,26.97,75.33,96.72,6.67,Rainy
2447,28.81,92.2,36.65,5.79,Cloudy
2448,21.13,86.81,155.91,3.69,Stormy
2449,22.38,61.85,125.48,9.93,Stormy
2450,20.26,65.43,17.92,19.42,Cloudy
2451,26.19,62.99,239.13,4.28,Rainy
2452,27.4,79.79,240.69,5.71,Sunny
2453,26.31,70.06,287.86,3.89,Rainy
2454,25.76,66.14,204.74,10.58,Cloudy
2455,29.8,65.89,290.65,15.51,Sunny
2456,31.31,65.46,58.36,18.27,Stormy
2457,29.32,63.72,293.28,13.52,Stormy
2458,29.76,79.52,263.96,11.28,Stormy
2459,27.74,89.79,9.48,12.04,Sunny
2460,25.78,61.88,215.78,1.81,Stormy
2461,28.3,65.98,63.65,8.36,Rainy
2462,34.6,67.15,171.13,4.43,Rainy
2463,34.97,82.1,244.24,8.48,Sunny
2464,33.34,67.28,234.17,14.01,Rainy
2465,23.27,92.14,81.47,7.25,Stormy
2466,22.23,78.02,154.77,16.25,Rainy
2467,34.35,94.17,265.98,3.71,Sunny
2468,33.23,69.69,259.16,1.13,Cloudy
2469,24.78,62.25,246.61,16.11,Cloudy
2470,23.08,84.26,285.66,17.8,Stormy
2471,29.7,94.03,95.47,13.81,Stormy
2472,24.7,72.07,148.34,11.05,Stormy
2473,30.18,81.57,198.65,2.78,Cloudy
2474,33.29,90.76,40.08,2.68,Stormy
2475,29.18,86.24,181.86,14.35,Cloudy
2476,28.94,79.32,137.53,19.28,Rainy
2477,23.21,94.78,176.11,2.93,Stormy
2478,34.77,94.2,159.1,18.43,Rainy
2479,31.23,88.09,13.39,5.77,Cloudy
2480,26.01,75.45,158.16,15.98,Rainy
2481,26.7,75.3,284.04,7.69,Sunny
2482,34.92,87.47,78.23,14.65,Stormy
2483,33.18,60.58,58.52,2.8,Rainy
2484,23.86,87.63,120.79,9.66,Rainy
2485,24.85,79.17,123.35,2.39,Rainy
2486,31.08,62.73,82.57,17.4,Sunny
2487,34.48,71.7,213.62,7.97,Cloudy
2488,21.13,89.35,233.23,14.44,Sunny
2489,30.61,91.48,262.39,18.44,Rainy
2490,32.47,61.93,108.92,18.25,Sunny
2491,25.09,85.37,221.42,5.85,Stormy
2492,20.06,69.26,18.61,17.36,Cloudy
2493,25.8,60.82,99.16,6.71,Sunny
2494,22.95,74.39,2.93,16.71,Stormy
2495,29.7,63.43,29.22,6.12,Rainy
2496,25.64,78.54,5.6,5.31,Cloudy
2497,20.58,71.56,168.32,12.22,Sunny
2498,23.46,81.5,181.82,15.1,Cloudy
2499,21.6,80.47,202.85,10.0,Rainy
2500,32.64,63.55,128.64,14.61,Cloudy
2501,30.93,79.12,48.01,7.79,Sunny
2502,26.03,70.3,68.92,1.51,Cloudy
2503,20.21,90.17,25.64,15.07,Stormy
2504,24.76,62.3,179.53,19.84,Stormy
2505,32.21,75.98,101.98,6.01,Sunny
2506,32.44,73.99,201.43,7.45,Cloudy
2507,24.45,68.52,228.74,2.97,Rainy
2508,23.61,87.15,288.56,2.83,Cloudy
2509,28.22,87.21,4.88,14.99,Rainy
2510,24.77,90.79,165.5,3.37,Stormy
2511,25.82,71.13,22.59,4.39,Stormy
2512,33.03,71.81,89.69,15.08,Stormy
2513,25.53,77.82,112.14,5.11,Rainy
2514,23.2,64.8,205.58,6.63,Stormy
2515,26.06,66.8,33.88,13.73,Rainy
2516,23.72,70.95,172.07,5.14,Stormy
2517,34.1,82.07,52.0,3.93,Cloudy
2518,22.41,72.59,146.58,6.28,Stormy
2519,24.19,78.72,266.52,0.09,Stormy
2520,30.0,71.48,124.82,10.0,Rainy
2521,31.27,76.91,156.26,12.74,Cloudy
2522,25.3,83.82,65.78,12.64,Stormy
2523,29.37,80.04,179.13,10.59,Stormy
2524,25.47,85.67,2.12,2.3,Cloudy
2525,32.56,83.88,277.41,3.45,Sunny
2526,32.07,86.72,250.4,9.47,Stormy
2527,28.39,82.98,266.01,19.69,Rainy
2528,28.89,65.08,215.86,9.59,Rainy
2529,24.38,91.43,14.94,4.07,Sunny
2530,23.55,78.45,250.79,1.8,Cloudy
2531,30.49,67.46,204.67,16.85,Stormy
2532,22.24,78.94,289.4,10.06,Sunny
2533,27.73,79.19,287.31,8.22,Sunny
2534,31.86,88.78,226.58,11.97,Stormy
2535,25.78,80.9,107.62,15.61,Stormy
2536,28.69,80.79,65.87,15.98,Rainy
2537,23.89,61.52,252.49,6.47,Cloudy
2538,23.78,79.33,297.24,3.16,Sunny
2539,27.78,76.52,170.6,11.36,Stormy
2540,26.35,91.93,152.66,16.19,Sunny
2541,21.02,82.76,80.14,3.97,Cloudy
2542,25.65,65.71,276.42,19.98,Stormy
2543,33.49,87.99,195.01,17.52,Sunny
2544,30.47,84.62,211.59,16.95,Rainy
2545,21.59,68.58,135.53,19.04,Rainy
2546,30.42,79.26,159.37,7.72,Rainy
2547,22.18,76.6,294.43,19.2,Rainy
2548,25.31,84.32,114.06,17.15,Cloudy
2549,29.72,93.09,297.09,5.04,Sunny
2550,27.12,73.46,273.24,4.17,Rainy
2551,32.28,78.0,299.62,8.6,Sunny
2552,27.61,93.77,19.17,18.27,Stormy
2553,25.92,73.49,259.81,0.33,Cloudy
2554,22.88,88.87,18.03,17.52,Cloudy
2555,28.13,70.0,295.7,3.52,Rainy
2556,30.58,73.13,30.26,12.18,Rainy
2557,30.3,88.78,10.39,1.0,Cloudy
2558,33.95,83.98,297.84,19.08,Cloudy
2559,24.69,65.09,22.88,1.16,Cloudy
2560,25.06,91.91,94.67,18.06,Rainy
2561,33.91,70.96,13.22,17.25,Sunny
2562,22.26,88.13,60.31,18.77,Stormy
2563,21.02,91.52,100.68,7.24,Rainy
2564,30.04,91.1,188.68,8.9,Rainy
2565,24.77,75.06,10.06,3.88,Rainy
2566,27.17,93.13,125.91,7.08,Cloudy
2567,33.29,66.64,138.54,9.55,Cloudy
2568,30.65,72.51,92.87,11.78,Stormy
2569,28.82,79.19,92.96,14.01,Cloudy
2570,28.77,82.67,218.48,0.68,Stormy
2571,31.2,80.68,36.05,16.4,Sunny
2572,33.95,87.07,276.83,10.4,Cloudy
2573,33.28,62.19,165.21,16.1,Cloudy
2574,25.83,92.39,296.6,16.25,Rainy
2575,24.97,75.25,184.87,1.3,Rainy
2576,26.81,87.39,159.84,18.04,Stormy
2577,30.05,61.41,46.73,8.46,Stormy
2578,22.88,83.43,57.65,2.5,Rainy
2579,30.86,61.41,88.41,4.68,Stormy
2580,30.98,86.46,226.91,15.64,Sunny
2581,31.99,69.29,294.34,2.87,Rainy
2582,21.07,90.62,45.96,5.65,Rainy
2583,32.61,73.26,170.58,3.11,Rainy
2584,26.33,83.07,129.17,6.95,Stormy
2585,27.75,80.12,26.81,17.76,Rainy
2586,29.94,63.33,8.83,6.8,Rainy
2587,20.27,81.51,231.54,14.46,Cloudy
2588,22.37,88.98,21.99,9.07,Cloudy
2589,20.94,78.58,116.77,7.37,Cloudy
2590,26.85,60.04,81.44,14.4,Rainy
2591,31.05,64.16,143.45,8.94,Rainy
2592,32.86,75.51,138.29,3.81,Cloudy
2593,29.59,94.04,251.55,4.79,Rainy
2594,27.58,88.96,236.67,4.13,Sunny
2595,26.32,81.38,133.8,7.25,Cloudy
2596,31.94,79.13,295.39,13.24,Cloudy
2597,28.24,70.99,294.91,12.97,Stormy
2598,26.23,63.37,252.73,11.99,Rainy
2599,29.59,65.49,99.33,8.06,Rainy
2600,24.36,63.79,250.39,8.22,Rainy
2601,23.34,75.47,229.17,5.67,Sunny
2602,31.93,70.09,28.09,10.74,Stormy
2603,21.43,81.23,243.72,10.63,Rainy
2604,31.2,81.57,137.52,4.09,Rainy
2605,25.98,60.34,230.32,4.28,Stormy
2606,32.47,94.99,1.11,7.08,Sunny
2607,23.81,70.96,229.88,0.87,Cloudy
2608,25.44,94.09,283.38,15.02,Sunny
2609,21.85,67.63,42.81,6.37,Rainy
2610,30.49,83.73,282.12,16.68,Stormy
2611,25.97,64.35,164.25,0.13,Stormy
2612,31.84,87.52,275.93,7.78,Stormy
2613,24.77,93.41,72.51,7.41,Stormy
2614,22.79,80.15,21.46,7.96,Rainy
2615,30.13,88.54,288.31,16.15,Stormy
2616,20.77,73.59,256.38,5.52,Cloudy
2617,20.25,89.2,292.84,5.22,Sunny
2618,20.27,85.88,23.78,10.47,Rainy
2619,20.24,66.05,170.95,12.32,Rainy
2620,33.44,71.76,9.57,6.1,Sunny
2621,21.68,63.43,14.32,5.67,Rainy
2622,27.11,74.87,226.73,4.62,Sunny
2623,27.02,81.74,83.94,17.34,Stormy
2624,25.05,87.39,220.92,11.03,Cloudy
2625,31.24,79.01,150.99,4.56,Rainy
2626,20.53,77.63,188.52,18.74,Cloudy
2627,26.03,65.74,144.65,12.25,Stormy
2628,33.24,72.63,296.4,5.3,Cloudy
2629,27.61,82.24,22.51,7.64,Stormy
2630,30.48,63.02,22.96,16.14,Cloudy
2631,23.68,82.58,248.44,16.41,Stormy
2632,29.94,85.94,241.36,15.5,Cloudy
2633,25.71,91.01,51.95,13.56,Rainy
2634,31.18,78.03,134.4,13.12,Cloudy
2635,23.16,64.72,186.03,13.37,Cloudy
2636,22.58,72.01,9.72,18.72,Rainy
2637,29.96,94.71,251.39,14.76,Rainy
2638,26.77,64.08,30.52,16.15,Rainy
2639,20.74,71.59,24.49,0.95,Rainy
2640,33.82,91.02,287.52,1.84,Sunny
2641,30.88,66.23,168.31,8.38,Stormy
2642,23.8,91.42,289.52,13.2,Stormy
2643,26.36,72.77,124.72,15.72,Sunny
2644,33.79,75.51,70.39,0.22,Cloudy
2645,33.68,90.57,62.5,13.23,Stormy
2646,33.48,63.35,106.14,10.33,Stormy
2647,32.2,84.05,55.56,15.3,Sunny
2648,26.25,94.22,60.63,18.8,Stormy
2649,28.26,70.99,220.61,8.22,Rainy
2650,31.38,67.04,262.19,5.81,Cloudy
2651,32.62,62.63,152.38,0.32,Sunny
2652,26.1,63.08,48.49,17.33,Cloudy
2653,27.73,87.89,288.3,8.86,Stormy
2654,28.54,73.85,151.77,3.82,Rainy
2655,34.59,75.25,225.93,12.17,Sunny
2656,26.24,64.13,284.41,15.9,Cloudy
2657,34.49,73.21,195.68,2.81,Stormy
2658,29.18,91.13,79.92,10.44,Sunny
2659,34.8,76.16,248.42,13.7,Rainy
2660,27.49,72.61,215.61,3.52,Stormy
2661,26.34,65.92,244.79,0.29,Sunny
2662,23.06,90.78,59.03,13.71,Cloudy
2663,22.58,93.85,240.81,7.67,Cloudy
2664,30.36,73.24,280.43,17.04,Cloudy
2665,20.9,77.8,99.86,9.21,Sunny
2666,27.94,82.59,284.01,19.48,Rainy
2667,27.03,91.34,171.01,9.04,Stormy
2668,24.97,73.36,199.34,0.8,Rainy
2669,22.22,79.41,106.06,4.32,Sunny
2670,21.77,69.21,34.37,0.6,Cloudy
2671,34.0,90.22,103.09,17.69,Cloudy
2672,23.89,75.81,233.66,7.6,Sunny
2673,20.04,72.69,215.54,18.68,Rainy
2674,28.22,79.83,286.51,12.96,Cloudy
2675,27.64,72.26,50.87,2.79,Rainy
2676,29.63,63.89,133.27,15.21,Cloudy
2677,30.53,64.85,80.46,5.8,Stormy
2678,21.08,64.5,31.87,16.63,Cloudy
2679,28.68,91.89,161.87,13.67,Sunny
2680,24.54,81.07,45.84,6.17,Sunny
2681,20.88,90.79,50.59,16.13,Rainy
2682,34.5,87.94,62.18,9.33,Cloudy
2683,30.72,71.27,159.47,15.23,Rainy
2684,33.17,72.4,299.68,18.28,Rainy
2685,32.8,85.62,199.17,1.6,Cloudy
2686,31.54,80.78,254.9,9.92,Sunny
2687,23.56,90.01,195.45,15.39,Stormy
2688,23.21,64.23,124.83,14.66,Rainy
2689,25.46,60.96,160.08,7.88,Cloudy
2690,30.42,60.98,94.24,6.33,Cloudy
2691,28.76,64.84,19.04,8.93,Sunny
2692,29.94,81.56,176.24,7.2,Sunny
2693,20.49,79.8,141.87,6.83,Stormy
2694,26.55,66.38,231.9,19.25,Sunny
2695,24.71,91.91,74.58,13.04,Rainy
2696,31.27,80.62,31.06,5.87,Rainy
2697,27.28,93.86,146.7,15.63,Cloudy
2698,31.89,86.16,40.05,2.9,Rainy
2699,27.0,76.59,284.33,3.94,Cloudy
2700,31.16,61.2,234.4,5.84,Sunny
2701,33.64,87.08,22.93,3.79,Rainy
2702,25.69,60.37,178.94,14.83,Rainy
2703,33.55,94.34,89.38,13.13,Stormy
2704,28.63,66.13,82.22,13.67,Sunny
2705,29.28,85.3,36.08,3.59,Rainy
2706,26.99,60.8,238.68,9.26,Sunny
2707,30.22,89.15,203.65,5.68,Stormy
2708,25.84,68.57,124.31,19.3,Rainy
2709,33.21,81.73,205.34,6.35,Sunny
2710,21.65,92.54,158.65,14.58,Rainy
2711,22.64,68.12,238.14,15.88,Sunny
2712,26.22,84.03,51.06,5.16,Sunny
2713,27.05,82.66,16.05,6.05,Rainy
2714,32.94,92.94,96.34,18.26,Rainy
2715,33.6,63.99,50.12,7.16,Sunny
2716,22.01,85.45,105.92,18.08,Sunny
2717,31.97,87.07,107.79,13.73,Cloudy
2718,20.36,79.71,104.53,16.28,Cloudy
2719,26.51,64.81,278.64,14.8,Sunny
2720,30.99,80.63,88.8,7.25,Cloudy
2721,24.93,90.44,251.68,12.66,Sunny
2722,28.68,82.11,140.42,11.2,Rainy
2723,33.57,79.83,57.09,6.72,Sunny
2724,21.51,62.43,2.05,13.47,Stormy
2725,25.62,69.02,40.61,3.7,Stormy
2726,34.96,62.63,213.32,18.91,Rainy
2727,25.61,61.8,153.09,7.58,Stormy
2728,22.02,88.29,81.65,2.41,Cloudy
2729,28.53,71.15,35.01,0.26,Stormy
2730,28.32,86.54,16.47,7.5,Cloudy
2731,34.87,72.09,248.18,12.89,Sunny
2732,28.69,94.64,296.01,16.94,Stormy
2733,20.36,73.98,42.96,3.55,Cloudy
2734,33.51,80.58,217.66,13.1,Rainy
2735,28.22,76.73,237.55,3.35,Sunny
2736,29.97,77.51,118.75,12.46,Stormy
2737,33.63,87.4,162.02,13.55,Cloudy
2738,22.42,83.98,291.0,5.19,Stormy
2739,23.94,68.38,148.65,2.06,Stormy
2740,29.15,62.67,274.03,12.11,Sunny
2741,23.19,69.97,94.79,0.87,Stormy
2742,20.61,89.35,295.27,1.5,Sunny
2743,21.48,88.04,227.96,3.1,Sunny
2744,22.72,94.54,61.75,6.13,Stormy
2745,28.43,75.59,126.13,17.53,Sunny
2746,34.41,71.35,143.58,0.46,Cloudy
2747,34.93,63.86,9.7,0.26,Cloudy
2748,22.52,71.49,189.22,1.62,Rainy
2749,21.55,78.86,197.83,3.61,Cloudy
2750,28.59,88.2,101.67,16.99,Cloudy
2751,20.07,83.19,236.08,5.51,Sunny
2752,21.43,87.94,131.75,14.97,Stormy
2753,27.27,74.89,264.1,5.21,Rainy
2754,29.26,60.91,62.97,1.81,Rainy
2755,31.79,73.96,150.83,10.62,Rainy
2756,20.13,64.0,161.28,2.44,Cloudy
2757,27.17,76.11,251.81,16.75,Cloudy
2758,23.22,87.91,61.59,4.06,Cloudy
2759,24.66,88.07,2.58,5.59,Rainy
2760,25.44,60.41,59.27,11.09,Cloudy
2761,32.71,80.57,159.98,14.01,Cloudy
2762,31.81,65.0,251.07,14.46,Cloudy
2763,23.74,91.27,230.85,15.51,Cloudy
2764,25.32,90.47,65.62,12.84,Sunny
2765,30.07,75.18,61.74,0.1,Sunny
2766,24.91,63.49,12.3,0.08,Rainy
2767,22.03,89.03,45.92,1.09,Sunny
2768,26.44,74.47,162.54,16.8,Stormy
2769,30.11,74.27,199.36,1.55,Cloudy
2770,20.59,80.25,97.91,18.48,Cloudy
2771,25.79,76.9,284.3,2.84,Rainy
2772,24.94,65.23,238.33,1.5,Cloudy
2773,31.64,60.04,232.39,8.59,Cloudy
2774,22.04,90.72,294.1,17.68,Sunny
2775,26.52,78.84,191.88,9.12,Rainy
2776,24.92,79.69,186.11,0.92,Stormy
2777,33.1,75.71,105.28,8.24,Stormy
2778,29.67,67.79,185.68,2.27,Sunny
2779,30.83,91.85,261.02,2.31,Stormy
2780,32.09,84.89,275.04,13.49,Sunny
2781,28.34,73.87,36.56,19.13,Sunny
2782,32.56,67.25,64.65,7.41,Cloudy
2783,23.37,71.44,10.57,5.61,Cloudy
2784,32.94,89.39,222.98,0.83,Cloudy
2785,22.02,70.83,59.72,9.06,Rainy
2786,25.7,90.91,87.64,6.3,Sunny
2787,30.87,92.44,75.42,5.58,Sunny
2788,32.32,73.9,178.23,3.13,Stormy
2789,24.26,83.62,112.39,12.0,Rainy
2790,31.91,81.7,228.37,15.45,Rainy
2791,26.43,68.48,107.82,12.55,Cloudy
2792,34.21,80.55,73.24,3.33,Sunny
2793,20.3,78.42,122.04,4.28,Sunny
2794,32.62,74.73,282.07,9.77,Sunny
2795,25.64,63.65,73.42,16.49,Stormy
2796,20.99,60.09,16.37,13.69,Stormy
2797,31.86,85.17,82.84,14.39,Rainy
2798,26.09,66.4,143.15,3.31,Cloudy
2799,28.39,78.49,15.29,8.97,Stormy
2800,24.91,60.64,54.74,13.83,Cloudy
2801,29.84,66.81,140.62,19.41,Rainy
2802,28.78,61.55,52.27,1.38,Rainy
2803,29.68,82.19,237.74,7.03,Stormy
2804,29.44,63.2,196.23,16.54,Rainy
2805,27.47,72.38,236.18,16.85,Sunny
2806,23.86,83.9,154.81,14.04,Rainy
2807,34.89,60.9,245.52,7.32,Stormy
2808,28.13,76.25,94.68,15.94,Stormy
2809,30.95,76.28,23.77,14.64,Rainy
2810,25.62,77.61,33.44,10.76,Rainy
2811,33.23,92.79,129.66,9.47,Cloudy
2812,23.46,75.93,214.05,2.71,Cloudy
2813,25.68,76.34,122.73,7.7,Sunny
2814,31.96,72.88,102.96,6.75,Sunny
2815,30.75,73.94,166.92,0.98,Stormy
2816,20.2,70.94,43.76,3.63,Rainy
2817,23.98,84.26,33.93,3.8,Rainy
2818,23.66,94.43,3.83,12.85,Rainy
2819,33.04,72.45,184.07,13.53,Stormy
2820,20.39,70.68,158.43,1.79,Rainy
2821,22.91,79.65,289.27,19.94,Stormy
2822,25.66,70.09,184.42,10.29,Rainy
2823,26.88,70.15,229.42,0.81,Stormy
2824,27.18,76.09,163.92,14.75,Stormy
2825,22.22,61.54,184.15,15.82,Stormy
2826,24.5,82.75,64.23,17.75,Sunny
2827,32.75,74.58,141.18,13.01,Cloudy
2828,29.98,63.29,131.1,0.26,Stormy
2829,27.33,81.66,84.75,16.35,Rainy
2830,33.85,63.17,128.57,13.44,Sunny
2831,21.34,78.62,164.21,0.91,Sunny
2832,27.12,76.22,235.5,9.84,Rainy
2833,24.81,81.55,190.2,1.71,Sunny
2834,24.69,80.42,175.26,7.83,Cloudy
2835,33.83,93.43,264.84,2.09,Rainy
2836,31.26,73.44,41.13,13.49,Rainy
2837,24.34,82.86,295.06,1.9,Rainy
2838,25.47,73.49,146.27,17.2,Sunny
2839,27.67,80.13,245.41,8.17,Sunny
2840,22.09,77.59,123.21,19.07,Cloudy
2841,34.11,76.68,110.47,4.42,Sunny
2842,29.67,68.35,208.0,2.35,Cloudy
2843,22.68,92.08,285.24,5.86,Rainy
2844,30.61,78.72,154.18,10.54,Rainy
2845,29.5,83.46,254.96,19.16,Rainy
2846,21.13,87.31,181.21,15.94,Rainy
2847,31.9,89.56,225.52,11.71,Rainy
2848,32.3,83.45,25.21,3.95,Sunny
2849,20.26,72.4,64.79,11.86,Sunny
2850,34.58,67.22,71.45,7.34,Rainy
2851,31.07,60.33,28.55,7.55,Rainy
2852,32.34,80.09,202.61,7.34,Sunny
2853,29.58,77.14,70.25,14.7,Rainy
2854,22.84,72.77,152.52,19.64,Stormy
2855,32.91,77.7,75.04,16.93,Stormy
2856,22.85,62.61,33.86,1.86,Rainy
2857,27.02,94.34,59.83,5.99,Rainy
2858,24.99,82.99,133.97,19.56,Stormy
2859,20.4,83.02,41.16,9.77,Sunny
2860,21.21,81.76,282.92,15.89,Cloudy
2861,32.67,94.92,201.73,19.72,Stormy
2862,29.41,60.7,124.07,13.27,Stormy
2863,31.85,87.41,24.37,16.22,Cloudy
2864,30.29,78.24,4.32,11.4,Rainy
2865,23.77,63.65,63.17,6.36,Stormy
2866,33.79,66.0,114.0,6.17,Cloudy
2867,25.44,85.94,103.97,8.6,Sunny
2868,26.97,93.34,242.49,0.73,Cloudy
2869,22.43,83.53,102.21,15.7,Cloudy
2870,24.37,75.57,87.96,10.49,Cloudy
2871,28.71,94.21,97.21,8.56,Sunny
2872,30.08,67.37,249.46,19.2,Rainy
2873,24.91,68.07,187.84,7.13,Stormy
2874,29.02,87.81,291.22,11.5,Cloudy
2875,30.72,70.86,151.81,0.58,Cloudy
2876,29.57,81.63,56.06,2.43,Rainy
2877,26.13,62.53,104.28,16.62,Sunny
2878,31.35,90.65,87.35,13.27,Sunny
2879,23.85,66.47,109.3,18.99,Stormy
2880,30.19,72.81,105.62,18.08,Cloudy
2881,22.9,88.63,49.17,8.09,Sunny
2882,28.74,93.21,233.15,17.48,Sunny
2883,34.9,67.95,265.76,19.79,Sunny
2884,21.27,65.33,128.54,16.95,Sunny
2885,24.19,85.38,15.63,14.91,Cloudy
2886,26.74,85.05,104.72,0.28,Sunny
2887,34.68,72.6,70.8,13.76,Stormy
2888,26.16,72.22,93.5,11.84,Rainy
2889,32.91,61.36,190.74,9.67,Rainy
2890,33.52,61.09,84.77,19.79,Sunny
2891,26.59,61.86,263.34,15.25,Stormy
2892,22.43,67.52,113.74,15.45,Stormy
2893,30.28,80.93,65.13,11.13,Stormy
2894,20.59,83.92,157.56,5.59,Stormy
2895,31.29,82.41,67.75,1.78,Stormy
2896,23.51,94.17,178.05,3.38,Cloudy
2897,25.95,64.09,31.82,9.52,Cloudy
2898,22.83,83.2,250.25,5.73,Cloudy
2899,26.84,87.57,179.38,13.4,Sunny
2900,27.16,72.19,236.41,4.18,Cloudy
2901,31.35,68.12,276.87,11.14,Cloudy
2902,30.62,94.41,74.43,10.58,Cloudy
2903,26.15,69.53,49.44,12.07,Stormy
2904,29.72,84.38,179.9,14.85,Stormy
2905,32.77,65.95,140.51,1.09,Sunny
2906,31.77,69.76,135.05,16.2,Stormy
2907,21.02,86.54,207.26,1.76,Sunny
2908,25.65,83.51,181.63,10.43,Sunny
2909,27.88,71.19,38.11,8.36,Sunny
2910,22.97,77.4,127.86,8.47,Sunny
2911,31.88,88.78,136.51,13.76,Sunny
2912,34.56,63.67,28.35,7.78,Stormy
2913,33.0,92.34,184.72,15.7,Stormy
